INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR     88   CA      2  4.21100 31.66200 18.64200
DATA: ANCHOR     91   CA     16 -0.69600 32.62800 16.50800
DATA: ANCHOR     94   CA     31 -4.63000 29.86000 13.74800

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2    98    99      H     H    52    57      4.32587404      4.52587404
DATA: HYDRORIG2    98    98      N    HA    49    53      2.08861142      2.08861142
DATA: HYDRORIG2    98    98     CA    HA    50    53      1.09439098      1.09439098
DATA: HYDRORIG2    98    98      C    HA    51    53      2.12723505      2.12723505
DATA: HYDRORIG2    98    99     HA     H    53    57      2.02807213      2.22807213
DATA: HYDRORIG2    98    99     HA    HA    53    58      4.09944305      4.29944305
DATA: HYDRORIG2    98    99     CA     H    50    57      2.50702367      2.50702367
DATA: HYDRORIG2    98    99      C     H    51    57      2.01725028      2.01725028
DATA: HYDRORIG2    99    99      N     H    54    57      0.99434243      0.99434243
DATA: HYDRORIG2    99    99     CA     H    55    57      2.11708877      2.11708877
DATA: HYDRORIG2    99    99      H    HA    57    58      2.81945531      3.01945531
DATA: HYDRORIG2    99    99      N    HA    54    58      2.06550020      2.06550020
DATA: HYDRORIG2    99    99     CA    HA    55    58      1.10014488      1.10014488
DATA: HYDRORIG2    99    99      C    HA    56    58      2.17287849      2.17287849
DATA: HYDRORIG2    88    88      N    HA     1     4      2.07720642      2.07720642

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_0_1    88    92     HA     H     4    23      4.06741528      4.26741528
DATA: CROSSHYDRORIG_0_1    89    92     HA     H     9    23      3.36696404      3.56696404
DATA: CROSSHYDRORIG_0_1    90    92      H     H    13    23      4.01217495      4.21217495
DATA: CROSSHYDRORIG_0_1    90    92     HA     H    14    23      4.56879580      4.76879580
DATA: CROSSHYDRORIG_0_1    91    92      H     H    18    23      2.19425537      2.39425537
DATA: CROSSHYDRORIG_0_1    91    92      H    HA    18    24      4.55965771      4.75965771
DATA: CROSSHYDRORIG_0_1    91    93      H     H    18    28      4.36336145      4.56336145

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_1_2    92    88      H    HA    23     4      3.95258379      4.15258379
DATA: CROSSHYDRORIG_1_2    92    95     HA     H    24    38      3.68902045      3.88902045
DATA: CROSSHYDRORIG_1_2    93    95      H     H    28    38      4.47433504      4.67433504
DATA: CROSSHYDRORIG_1_2    93    95     HA     H    29    38      3.87521589      4.07521589
DATA: CROSSHYDRORIG_1_2    94    95      H     H    33    38      2.51718247      2.71718247
DATA: CROSSHYDRORIG_1_2    94    95      H    HA    33    39      4.80000000      5.00000000

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS     88    88      N     C     1     3 2.52267 2.52267
DATA: LINKS     91    91      N     C    15    17 2.50769 2.50769
DATA: LINKS     94    94      N     C    30    32 2.46337 2.46337
