INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR     11   CA      2 -0.63700 19.29600  0.46500
DATA: ANCHOR     14   CA     16 -8.99300 17.50600 -4.43400
DATA: ANCHOR     17   CA     31 -17.20000 12.35300 -6.42000

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: HYDRORIG2    22    22     CA     H    55    57      2.12921708      2.12921708
DATA: HYDRORIG2    22    22      H    HA    57    58      2.83275878      3.03275878
DATA: HYDRORIG2    22    22      N    HA    54    58      2.16255467      2.16255467
DATA: HYDRORIG2    22    22     CA    HA    55    58      1.10037495      1.10037495
DATA: HYDRORIG2    22    22      C    HA    56    58      2.18115601      2.18115601
DATA: HYDRORIG2    11    11      N    HA     1     4      2.02149388      2.02149388

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_0_1    14    15      H     H    18    23      4.47739602      4.67739602

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_1_2    14    22     HA     H    19    57      4.80000000      5.00000000
DATA: CROSSHYDRORIG_1_2    15    22      H     H    23    57      4.46213011      4.66213011
DATA: CROSSHYDRORIG_1_2    15    21     HA     H    24    52      4.80000000      5.00000000
DATA: CROSSHYDRORIG_1_2    15    21     HA    HA    24    53      2.53452238      2.73452238
DATA: CROSSHYDRORIG_1_2    15    22     HA     H    24    57      2.39903509      2.59903509
DATA: CROSSHYDRORIG_1_2    15    22     HA    HA    24    58      4.74898176      4.94898176
DATA: CROSSHYDRORIG_1_2    16    18      H     H    28    38      4.80000000      5.00000000
DATA: CROSSHYDRORIG_1_2    16    19      H     H    28    43      3.64720753      3.84720753
DATA: CROSSHYDRORIG_1_2    16    20      H     H    28    47      3.64260005      3.84260005
DATA: CROSSHYDRORIG_1_2    16    20      H    HA    28    48      4.66797536      4.86797536
DATA: CROSSHYDRORIG_1_2    16    21      H     H    28    52      4.80000000      5.00000000
DATA: CROSSHYDRORIG_1_2    16    21      H    HA    28    53      3.56682782      3.76682782
DATA: CROSSHYDRORIG_1_2    16    22      H     H    28    57      3.59687109      3.79687109
DATA: CROSSHYDRORIG_1_2    16    22      H    HA    28    58      4.62345608      4.82345608
DATA: CROSSHYDRORIG_1_2    16    18     HA     H    29    38      4.31945086      4.51945086
DATA: CROSSHYDRORIG_1_2    16    19     HA     H    29    43      4.52842038      4.72842038
DATA: CROSSHYDRORIG_1_2    17    18      H     H    33    38      2.58653381      2.78653381
DATA: CROSSHYDRORIG_1_2    17    19      H     H    33    43      4.15487444      4.35487444

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_0_2    14    22      H     H    18    57      4.36707105      4.56707105
DATA: CROSSHYDRORIG_0_2    14    22     HA     H    19    57      4.80000000      5.00000000

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS     11    11      N     C     1     3 2.56214 2.56214
DATA: LINKS     14    14      N     C    15    17 2.45051 2.45051
DATA: LINKS     17    17      N     C    30    32 2.46136 2.46136
